"ID"	"feed"	"time"	"text1"	"text2"
3423417	"fr_CAN_jmontr_int"	"2014-10-27 00:34:50"	"Tabaré Vazquez affrontera Lacalle Pou"	"L'ancien président de gauche Tabaré Vazquez affrontera le candidat de centre-droit Luis Lacalle Pou au second tour de la présidentielle en Uruguay, le 30 novembre, selon des sondages effectués à la sortie des bureaux de vote et diffusés dimanche soir."
3423436	"fr_CAN_jmontr_int"	"2014-10-27 00:36:06"	"Dilma Rousseff réélue présidente du Brésil"	"Dilma Rousseff a été réélue de justesse dimanche présidente du Brésil avec une courte avance sur son adversaire de centre-droit Aecio Neves au terme de l'élection la plus disputée de l'histoire récente du pays."
3423834	"fr_CAN_jmontr_int"	"2014-10-27 01:34:53"	"Le candidat de gauche contraint à un second tour"	"Uruguayens ont placé dimanche en tête le candidat de gauche et ancien président Tabare Vazquez pour succéder à l'atypique José Mujica mais ont privé le Frente Amplio au pouvoir de majorité parlementaire, malgré une décennie de prospérité économique."
3423833	"fr_CAN_jmontr_int"	"2014-10-27 01:34:53"	"Les Tunisiens attendent les résultats"	"Le principal parti séculier de Tunisie s'est dit confiant dans sa victoire aux législatives de dimanche, sans attendre les résultats officiels de ce scrutin crucial pour un pays présenté comme la «lueur d'espoir» d'une région tourmentée."
3424667	"fr_CAN_jmontr_int"	"2014-10-27 03:34:57"	"Dilma Rousseff, réélue, appelle au dialogue"	"Le présidente de gauche brésilienne Dilma Rousseff a été réélue dimanche pour un mandat de quatre ans et a aussitôt appelé ses adversaires au dialogue, s'engageant à mener une profonde réforme politique et à renforcer la lutte contre la corruption."
3424950	"fr_CAN_jmontr_int"	"2014-10-27 04:35:00"	"Résultats officiels attendus lundi"	"Les résultats officiels des législatives anticipées en Ukraine devaient confirmer lundi la victoire du camp pro-occidental et nationaliste d'une ampleur sans précédent depuis l'indépendance qui conforte selon le président Petro Porochenko un fragile processus de paix engagé avec les séparatistes prorusses dans l'Est."
3424949	"fr_CAN_jmontr_int"	"2014-10-27 04:35:00"	"La gauche en tête à la présidentielle, incertitude sur le Parlement"	"Les Uruguayens ont placé dimanche le candidat de la gauche Tabaré Vazquez en tête du premier tour de l'élection présidentielle, et l'incertitude demeurait sur le résultat des législatives, qui pourraient contre toute attente voir la gauche conserver sa majorité au Parlement."
3426506	"fr_CAN_jmontr_int"	"2014-10-27 08:35:10"	"Fusillade à Seattle: décès d'une adolescente blessée"	"Une adolescente grièvement blessée à la tête lors de la fusillade dans une école secondaire de Seattle, dont le tireur était un élève, est morte dans la nuit de dimanche des suites de ses blessures, a annoncé l'hôpital."
3427020	"fr_CAN_jmontr_int"	"2014-10-27 09:35:10"	"Boko Haram se sert de ses otages au combat"	"Les femmes et les jeunes filles enlevées par Boko Haram au Nigeria sont utilisées «en première ligne» lors des combats menés par le groupe islamiste, dénonce Human Rights Watch (HRW) lundi dans un nouveau rapport."
3427021	"fr_CAN_jmontr_int"	"2014-10-27 09:36:31"	"Peine de mort demandée pour le commandant du Sewol"	"La peine de mort a été requise lundi contre le commandant du ferry sud-coréen Sewol, dont le naufrage avait fait plus de 300 morts en avril dernier, en majorité des lycéens en voyage scolaire."
3429698	"fr_CAN_jmontr_int"	"2014-10-27 13:35:18"	"Nouvelle alerte à la poudre suspecte à Istanbul"	"Des équipes de sécurité turques ont inspecté lundi le consulat de la Hongrie à Istanbul, destinataire - comme cinq autres consulats de pays membres de la coalition antijihadiste de la ville - de lettres contenant une poudre suspecte, a-t-on indiqué de source officielle."
3430333	"fr_CAN_jmontr_int"	"2014-10-27 14:35:21"	"La reprise du dialogue semble compromise"	"Une reprise des discussions à haut niveau entre les deux Corées semblait compromise lundi, Pyongyang se refusant à confirmer sa participation au dialogue."
3431091	"fr_CAN_jmontr_int"	"2014-10-27 15:35:21"	"Sept morts dans une attaque des talibans contre un tribunal du nord du pays"	"Les talibans afghans ont attaqué lundi un tribunal du nord du pays, région en proie à la montée en puissance des insurgés, faisant au moins sept morts, ont indiqué des responsables."
3431785	"fr_CAN_jmontr_int"	"2014-10-27 16:35:22"	"La poudre suspecte envoyée au consulat canadien était inoffensive"	"La poudre jaune envoyée vendredi à cinq consulats étrangers en Turquie, dont ceux du Canada et des États-Unis, était sans danger ont confirmé lundi les autorités sanitaires turques."
3433111	"fr_CAN_jmontr_int"	"2014-10-27 18:35:36"	"Ebola:<U+2008>des mesures drastiques pour les médecins américains revenant d’Afrique de l’Ouest"	"La quarantaine imposée par plusieurs États américains aux médecins et travailleurs humanitaires qui reviennent d’Afrique de l’Ouest soulève un tollé."
3434916	"fr_CAN_jmontr_int"	"2014-10-27 21:35:43"	"Le grand parti laïc en tête, les islamistes reconnaissent leur défaite"	"Le principal parti laïc tunisien, Nidaa Tounès, est arrivé en tête des législatives de dimanche, les islamistes d'Ennahda ayant reconnu être en seconde position de ce scrutin-clé pour le berceau du Printemps arabe qui doit se doter d'institutions pérennes."
3434915	"fr_CAN_jmontr_int"	"2014-10-27 21:35:43"	"Les pro-occidentaux élus massivement à la recherche d'une coalition"	"Le président ukrainien Petro Porochenko négociait lundi avec ses rivaux pro-occidentaux en vue d'une coalition après des législatives anticipées saluées aux États-Unis et en Europe, et accueillies dans l'Est séparatiste prorusse par une reprise des combats."
3435500	"fr_CAN_jmontr_int"	"2014-10-27 22:35:48"	"Israël accélère la colonisation à Jérusalem-Est"	"Israël a annoncé lundi accélérer les plans pour la construction de 1000 logements à Jérusalem-Est, empoisonnant encore davantage l'atmosphère déjà très tendue autour de la partie palestinienne de la ville, annexée et occupée."
3435943	"fr_CAN_jmontr_int"	"2014-10-27 23:35:48"	"La gauche confirme son avance"	"La gauche uruguayenne devrait décrocher fin novembre un troisième mandat présidentiel consécutif assorti d'une majorité parlementaire après l'avance de l'ancien président Tabaré Vazquez au premier tour du scrutin dimanche pour prendre la succession de José Mujica."
3435942	"fr_CAN_jmontr_int"	"2014-10-27 23:35:48"	"La campagne aérienne contre le groupe EI coûte 8,3 millions par jour aux Etats-Unis"	"Les États-Unis déboursent chaque jour 8,3 millions de dollars pour financer leur campagne aérienne contre l'organisation État islamique en Syrie et en Irak, un chiffre en augmentation, a-t-on appris auprès de responsables du Pentagone lundi."
3435944	"fr_CAN_jmontr_int"	"2014-10-27 23:35:48"	"Ebola:<U+2008>des mesures drastiques pour les médecins américains revenant d’Afrique de l’Ouest"	"NEW<U+2008>YORK | La quarantaine préventive, imposée par certains États américains aux médecins et travailleurs humanitaires qui reviennent d’Afrique de l’Ouest, soulève un tollé."
