"ID"	"feed"	"time"	"text1"	"text2"
89782	"en_NGA_thiday_int"	"2014-01-04 03:43:10"	"Nigeria Will Come Out of Current Challenges Stronger, Says Bishop Afareha"	""
89780	"en_NGA_thiday_int"	"2014-01-04 03:43:10"	"I Was Never a Member Of APC"	""
89781	"en_NGA_thiday_int"	"2014-01-04 03:43:10"	"100 Years of Buying and Selling"	""
90050	"en_NGA_thiday_int"	"2014-01-04 04:43:11"	"Traditional Ruler, Ex-Minister's Hubby, Injured In Clash over Land in Kaduna"	""
90049	"en_NGA_thiday_int"	"2014-01-04 04:43:11"	"Kaduna Immunisation Records Over 85 % Coverage"	""
90051	"en_NGA_thiday_int"	"2014-01-04 04:43:11"	"Police Smash Fake UN Recruitment Syndicate"	""
90043	"en_NGA_thiday_int"	"2014-01-04 04:43:11"	"Divided PDP Postpones BoT, NEC Meetings"	""
90048	"en_NGA_thiday_int"	"2014-01-04 04:43:11"	"Nigeria Takes Seat at Security Council As Snow Storm Batters US"	""
90045	"en_NGA_thiday_int"	"2014-01-04 04:43:11"	"Rivers: Police's Account of Lloyd's Arrest Distorted"	""
90054	"en_NGA_thiday_int"	"2014-01-04 04:43:11"	"350 Nigerian Deportees from CAR Arrive Abuja"	""
90042	"en_NGA_thiday_int"	"2014-01-04 04:43:11"	"Serena Targets 18th Grand Slam, with Eyes on Azarenka"	""
90047	"en_NGA_thiday_int"	"2014-01-04 04:43:11"	"Navy Redeploys 20 Admirals, 97 Commodores"	""
90053	"en_NGA_thiday_int"	"2014-01-04 04:43:11"	"Lagos Assembly Moves to Avert Doctors Strike"	""
90044	"en_NGA_thiday_int"	"2014-01-04 04:43:11"	"Jonathan: My Policies Not Designed to Hurt Nigerians"	""
90046	"en_NGA_thiday_int"	"2014-01-04 04:43:11"	"Nigerians Usher in 2014 with anxiety, Great Expectations"	""
90052	"en_NGA_thiday_int"	"2014-01-04 04:43:11"	"Sure-P: Aggrieved Youths Attempt to Torch Bank in Bayelsa"	""
90287	"en_NGA_thiday_int"	"2014-01-04 05:43:13"	"Schumacher: Battle of Life"	""
90289	"en_NGA_thiday_int"	"2014-01-04 05:43:13"	"Sale of Refineries: Oil Workers Doubt FG’s Sincerity"	""
90288	"en_NGA_thiday_int"	"2014-01-04 05:43:13"	"McIlroy Targets Two Major Wins in 2014"	""
90286	"en_NGA_thiday_int"	"2014-01-04 05:43:13"	"Arsenal, Spurs Take New Year’s Day Form to FA Cup Derby"	""
90484	"en_NGA_thiday_int"	"2014-01-04 06:43:12"	"Happy New Cows and Rice"	""
91924	"en_NGA_thiday_int"	"2014-01-04 14:43:27"	"Crisis In CAR: FG to Evacuate 2000 Fleeing Nigerians"	""
92661	"en_NGA_thiday_int"	"2014-01-04 18:43:37"	"NASCO Polo Peace Tournament Unites Christians, Muslims in Jos"	""
92660	"en_NGA_thiday_int"	"2014-01-04 18:43:37"	"FG Determined to Win War Against Terrorism"	""
93958	"en_NGA_thiday_int"	"2014-01-05 01:43:52"	"2014: Weighing Jonathan&#8217;s Economic Transformation Agenda"	""
93962	"en_NGA_thiday_int"	"2014-01-05 01:43:52"	"Shipping and Impact of Climate Change"	""
93961	"en_NGA_thiday_int"	"2014-01-05 01:43:52"	"Cautious Optimism Trails Moves to Rebase GDP"	""
93959	"en_NGA_thiday_int"	"2014-01-05 01:43:52"	"Expectation High as NIPR Gets New Leadership"	""
93960	"en_NGA_thiday_int"	"2014-01-05 01:43:52"	"Africa’s Richest Man Bets Big on Oil Refinery"	""
