id_src,id_tgt,nb_cocitations
79,28,2.76905
20,145,1.33333
68,12,1.20395
47,12,2.65228
11,68,4.37189
37,91,0.216422
154,6,7.07097
87,11,4.25115
16,42,5.30379
28,61,1.10238
97,5,12.6474
86,136,0.0702148
59,136,0.661687
59,86,0.422287
37,59,0.36205
118,15,7.05819
118,154,0.15469
26,15,0.0491964
26,154,0.031746
26,118,0.0222222
36,118,0.375639
36,26,0.132711
11,118,2.93352
58,118,0.0419866
58,26,0.170707
78,154,0.0698413
78,118,0.767261
78,26,0.0222222
78,58,0.243452
78,9,8.22363
26,5,14.8888
26,32,3.84595
26,92,1.13435
26,63,0.724364
134,105,2.27143
32,156,1.57381
32,58,2.25902
51,153,0.187147
79,40,0.580051
201,10,2.31337
201,6,0.480037
201,67,0.110989
201,5,0.146703
127,67,0.0914976
127,13,0.512175
6,127,0.270328
109,67,0.399513
109,13,2.80773
24,127,1.4397
28,41,2.51263
114,27,0.136638
47,114,0.355039
107,27,0.104496
107,20,0.274597
107,114,0.742211
70,114,0.216006
70,47,0.394306
150,27,0.067366
150,20,0.067366
150,47,0.067366
150,107,0.0545455
150,70,0.0727273
29,114,0.10184
29,107,0.435877
29,150,0.0545455
41,114,0.0919515
41,107,0.144697
41,150,0.0598086
78,27,0.733882
78,114,0.68456
78,47,1.22843
78,107,0.174369
78,70,0.0954074
78,150,0.60373
78,41,0.169989
129,102,3.4822
44,11,1.50437
0,133,0.678585
129,0,12.453
135,0,0.319078
51,0,0.551365
134,0,0.325535
40,0,0.825369
17,66,4.24519
130,13,0.195132
68,130,2.59762
26,104,0.218053
142,104,0.0236447
142,26,0.0562466
142,32,0.466999
75,26,0.0425183
75,142,0.0293427
108,26,0.298759
108,32,0.0539477
108,142,0.732437
108,75,0.0272679
88,26,0.196847
88,142,0.0236447
88,108,0.0236447
72,104,0.0538191
72,26,0.0454497
72,32,0.169859
72,142,0.0903114
72,75,0.0781337
72,88,0.0387962
100,104,0.0674158
100,26,2.50249
100,142,0.202713
100,75,0.0722358
100,108,0.112766
100,72,1.34405
199,0,0.937147
199,61,0.132175
199,1,1.06868
67,199,0.0686828
26,61,0.340103
26,199,0.0666667
63,66,1.12908
63,64,4.7404
76,63,0.492626
77,84,0.333333
12,77,2.4
128,78,0.468786
119,89,0.2
119,78,0.569098
119,33,0.379397
119,128,0.223445
122,119,13.7234
46,8,1.14124
12,66,0.415703
4,12,20.3462
86,35,1.0
8,40,1.16209
12,21,1.55442
102,105,5.27783
77,36,1.34615
15,195,1.73896
17,76,1.50417
84,66,7.06044
5,90,1.04853
91,100,1.33319
13,100,3.68156
63,100,0.127284
58,74,0.376081
11,74,4.88458
154,74,0.1
28,126,1.82941
21,145,2.03321
59,32,1.34433
136,32,2.39098
87,136,0.142785
97,6,12.599
97,59,0.0409774
97,136,0.225169
97,87,0.191984
17,156,0.720134
134,58,1.49841
75,63,0.687728
75,10,0.387286
21,63,5.92243
21,75,1.2232
102,89,1.15794
102,70,0.265634
23,102,0.746154
58,98,0.435107
10,129,0.122222
25,172,0.333333
194,11,1.23987
194,9,54.9145
44,32,0.823978
59,104,0.156536
59,75,0.104155
59,88,0.136275
165,89,1.71248
22,181,0.180952
111,84,2.56667
12,111,7.6755
115,111,0.0878273
154,111,3.175
84,93,0.369048
184,20,1.89435
87,100,5.14511
87,26,0.744437
67,87,3.36674
72,5,0.024527
72,87,0.0873351
61,100,1.1465
61,72,0.254002
97,100,1.99991
97,72,0.0775565
97,61,0.235633
13,87,4.12799
13,97,1.58222
98,15,3.76044
74,83,0.0753968
35,74,0.221522
35,84,1.47906
2,35,0.127171
105,74,2.4224
200,144,1.95177
42,102,2.08193
153,66,2.0
21,69,0.447619
16,98,1.79949
61,10,0.59318
135,77,1.33333
36,27,4.82055
28,24,11.8964
58,163,0.327485
83,163,0.194444
53,6,4.53802
142,63,0.587197
142,4,13.2689
92,91,1.46278
92,142,0.750833
76,91,0.542732
76,142,0.0394356
64,142,0.20888
106,16,0.448485
109,129,1.00952
17,92,0.274937
120,17,0.114787
58,92,0.729073
58,17,1.51281
58,120,0.0684157
69,92,0.031746
69,64,0.334127
69,17,0.347108
69,120,0.00952381
111,17,0.141633
111,120,0.829604
111,58,0.186367
111,69,0.00952381
76,120,0.113853
76,58,0.0481665
76,69,0.00952381
76,111,0.0320346
24,92,5.86417
24,17,0.181442
24,120,1.0373
24,69,1.66039
24,76,0.216859
63,17,0.244011
63,120,1.28285
63,69,0.149567
63,11,2.75421
36,92,3.30518
36,120,0.0469188
36,76,1.34286
36,63,2.06955
46,120,1.18052
46,69,0.117857
126,30,1.98943
47,140,0.848691
6,69,0.931762
67,47,17.7394
67,39,5.73983
27,93,0.7221
77,39,0.5
77,11,0.733333
12,153,1.66897
68,24,15.351
68,148,2.09334
64,68,4.4898
46,68,0.396226
47,89,2.56258
60,116,0.163829
19,116,0.202381
22,58,1.43227
83,33,0.899134
87,84,0.333333
126,76,0.0300366
11,126,1.06147
33,76,0.027381
33,126,1.20866
46,126,3.61855
46,33,3.4341
8,76,0.711573
8,126,0.25464
22,76,0.03837
22,33,0.357232
22,46,7.74411
128,76,0.03837
128,126,0.296703
128,16,0.101966
128,46,2.3378
128,10,0.079662
128,22,0.46988
3,76,0.0847164
3,126,2.25385
24,126,3.13081
24,33,4.68232
78,76,0.03837
78,126,0.0300366
78,46,0.117459
78,5,0.0703537
78,22,0.113712
48,115,0.796695
81,78,6.11907
4,96,8.5431
32,96,0.209596
64,96,0.523882
89,32,0.289877
90,14,0.16044
68,14,11.6159
68,90,0.147619
130,14,0.914286
130,90,0.147619
79,39,1.45985
2,15,2.20692
40,47,3.06172
39,40,0.673852
3,38,1.12835
84,96,0.36386
11,108,2.40703
153,151,0.219907
7,151,0.386574
7,153,0.242129
4,151,9.28182
4,7,1.25583
195,4,5.61515
83,4,15.4201
140,13,11.0253
11,56,0.797197
150,56,0.185335
150,11,0.602108
19,112,0.108333
19,113,0.1
19,114,0.318182
46,95,2.0904
142,6,3.84693
33,13,0.24221
33,165,0.155043
154,5,1.29823
27,17,0.696595
4,129,1.88099
1,129,1.48592
104,76,0.116035
17,129,1.3507
79,129,2.50909
28,127,1.69542
102,21,4.42499
156,8,3.21667
15,21,1.57951
11,50,4.17588
112,56,2.93244
57,114,0.111111
8,56,1.35574
178,129,1.16667
3,4,8.20318
114,3,0.574661
150,4,0.139822
150,3,0.305848
5,150,0.677381
41,89,5.65384
13,41,4.95631
135,6,0.180229
135,47,0.144744
122,57,0.0277778
122,56,0.952309
138,89,0.130974
22,138,1.74161
196,51,0.378499
10,51,0.351515
10,196,0.351515
66,56,1.06809
106,136,0.209524
5,106,0.902381
154,92,1.36508
73,15,0.437662
195,137,4.34286
32,111,2.05871
32,20,3.17431
98,155,0.589494
149,98,0.294975
22,149,0.266982
126,155,1.11499
126,149,0.161101
102,112,1.88977
132,4,4.912
13,111,0.620036
31,84,0.342857
102,31,1.50952
145,15,1.0
134,110,0.240316
41,110,0.137302
41,134,0.00952381
84,110,0.187379
84,41,0.104762
12,41,1.15
54,41,0.00952381
195,134,0.00952381
195,41,0.00952381
195,84,0.00952381
195,12,0.00952381
129,110,0.0340449
129,41,0.0373016
129,195,0.00952381
133,195,0.00952381
51,110,0.070156
51,41,0.00952381
51,195,0.00952381
137,110,0.393723
137,134,0.342857
137,41,0.00952381
137,12,3.49244
137,54,0.0945166
137,129,0.031746
137,133,0.359452
102,54,0.835371
102,195,0.00952381
102,51,1.07426
102,137,0.00952381
29,110,0.0634421
29,134,0.187179
29,84,0.014787
29,12,0.0922002
29,54,1.00952
29,195,0.00952381
29,129,0.0373016
29,133,0.014787
29,51,0.0452381
29,137,0.0814536
15,54,1.26133
15,137,0.427706
183,110,0.0547619
183,134,0.00952381
183,41,0.0261905
183,84,0.0190476
183,12,0.0168768
183,54,0.00952381
183,195,0.00952381
183,129,0.00952381
183,133,0.00952381
183,51,0.0126007
183,137,0.00952381
183,102,0.00952381
183,29,0.0298137
183,15,0.0199537
43,134,0.0825557
43,84,0.784845
43,54,0.0710218
43,195,0.00952381
43,51,2.07501
43,137,0.491342
43,183,0.166506
40,110,0.497547
40,41,0.00952381
40,195,0.109524
40,137,0.222944
40,29,0.0116743
40,183,0.00952381
115,110,0.105467
115,195,0.00952381
115,137,2.13225
115,29,0.0200501
115,183,0.00952381
115,43,1.1576
135,41,0.0277056
135,195,0.00952381
135,137,0.031746
135,29,0.025776
135,183,0.00952381
196,110,0.0047619
196,134,0.0269841
196,41,0.0047619
196,84,0.0282069
196,12,0.0100251
196,54,0.00783883
196,195,0.0047619
196,129,2.13006
196,133,0.211833
196,137,0.194874
196,102,0.00783883
196,29,0.0100251
196,183,0.0047619
196,43,0.052381
196,115,0.013102
31,110,0.00952381
31,134,0.00952381
31,12,0.069759
31,54,0.00952381
31,195,0.00952381
31,129,0.00952381
31,133,0.0235624
31,51,0.0109463
31,137,0.0571429
31,15,0.188807
31,40,0.00952381
31,115,0.0221399
31,135,0.0221399
31,196,0.0047619
16,38,12.1807
27,90,2.19139
58,90,0.333333
27,138,2.54843
115,20,0.170092
115,27,0.298218
20,154,4.05381
66,97,0.0830102
66,67,0.503481
63,97,0.0236965
61,66,0.294085
61,63,0.313095
132,97,0.190747
132,67,1.49462
132,63,0.130216
132,26,0.191886
132,61,0.0802644
116,97,0.0193314
116,66,1.2583
116,63,4.88105
116,26,0.0865875
116,61,0.409151
116,132,0.00504566
4,97,3.34907
11,97,0.72575
92,97,0.0539375
92,67,0.563808
92,61,1.67994
92,132,0.125244
72,66,0.00504566
72,63,0.00706179
72,132,1.96389
72,116,0.0201972
72,4,0.62911
72,92,0.0222133
108,66,0.246233
108,63,0.151356
108,61,0.404396
108,132,0.00504566
108,116,0.051789
108,92,0.187648
75,97,0.0663435
75,67,0.0455219
75,66,0.0312205
75,61,0.143141
75,132,0.123227
75,116,4.63192
76,97,0.37159
76,26,0.43505
76,61,0.045644
76,132,0.0510053
76,116,0.0696461
76,72,0.0328234
76,108,0.536155
76,75,0.0315608
104,67,0.109004
104,63,0.176474
104,61,0.00980757
104,116,0.365363
104,4,8.29391
46,97,0.48461
46,26,1.43867
46,132,0.918347
46,116,2.92791
46,72,8.29974
46,75,1.20314
46,104,1.57632
17,97,0.211464
17,26,2.06715
17,61,0.0938125
17,116,0.207415
17,72,0.0315969
17,108,0.368456
17,75,0.0107437
17,104,0.0381328
16,132,15.5269
16,72,0.172689
16,108,1.60822
100,66,0.659308
100,132,5.39211
100,17,0.411032
87,63,1.04835
87,132,0.19497
87,116,0.0193314
87,92,1.72936
87,108,0.0505002
87,75,0.0279894
87,76,0.505492
87,104,0.178773
87,17,0.0511654
199,44,2.3427
5,199,1.10937
126,73,2.0
13,156,4.33182
4,134,1.13155
16,88,1.72158
153,102,1.45871
18,129,0.0277778
18,41,1.42172
18,102,0.05
8,129,0.161111
8,18,0.412626
165,29,0.553918
165,129,0.0403785
165,41,0.432768
165,102,0.0436752
165,18,0.0330409
165,8,0.155019
42,129,0.0277778
42,18,2.80152
42,8,1.30602
42,165,0.0277778
163,29,0.376263
163,129,0.0277778
163,41,0.0487772
163,102,0.0819328
163,18,0.0573529
163,165,0.0481925
163,42,0.0648693
111,97,0.210212
79,105,1.38214
105,114,2.19615
105,113,0.105848
112,105,0.185714
21,68,0.93224
130,21,0.113236
102,114,0.496104
102,113,1.03203
60,122,1.0732
102,24,2.43592
20,90,6.33028
91,98,0.14346
134,39,0.40873
47,113,0.208626
112,47,0.258261
55,11,0.762673
18,93,0.0818182
47,93,0.122222
47,18,13.5764
32,93,1.06667
24,93,2.07453
12,114,0.470619
12,150,0.403953
112,150,0.0719298
113,150,0.138596
12,8,0.164496
12,112,0.142857
136,13,0.733346
152,118,1.46549
71,152,0.581455
29,46,3.33911
110,202,0.0754626
151,202,0.0532404
151,110,0.0532404
7,202,0.0754626
145,202,0.0754626
145,110,0.0754626
145,151,0.0532404
145,7,0.108674
134,202,0.0754626
134,151,0.0532404
134,7,0.0754626
134,145,0.0754626
84,202,0.0754626
84,151,0.0532404
102,202,0.0754626
102,151,0.0532404
102,7,0.0837959
102,145,0.0754626
83,202,0.0754626
83,151,0.0532404
153,202,0.0754626
153,110,0.0777615
153,134,1.17776
153,84,1.19594
115,202,0.0754626
115,151,0.0532404
115,7,0.0837959
115,145,0.0754626
115,153,0.0777615
153,62,1.02778
83,64,0.168683
153,39,1.81429
153,47,1.48095
65,55,0.175
113,65,0.166667
5,55,1.39722
5,65,2.7861
5,113,0.282734
68,129,0.00395257
68,58,0.212733
68,115,0.170619
68,133,0.00395257
69,129,0.171471
69,68,0.0295936
135,68,0.170619
84,68,0.670619
40,68,0.159508
50,129,0.00921573
50,58,0.00921573
50,115,0.00921573
50,133,0.00921573
50,68,0.00395257
50,69,0.00921573
50,135,0.00921573
50,84,0.00921573
50,40,0.00921573
83,68,0.228191
83,50,0.175882
51,58,0.388751
51,68,1.17062
51,50,0.00921573
36,68,3.09143
36,50,0.00921573
134,68,0.00395257
134,69,0.083402
134,50,0.00921573
114,58,0.352437
114,115,0.0565436
114,133,0.0396669
114,69,0.103953
114,135,0.0149416
114,40,0.0396669
114,50,0.00395257
114,51,0.18441
114,134,1.35416
102,50,0.00921573
154,68,3.04455
154,50,0.00921573
17,115,0.0316284
17,133,0.123459
17,68,1.02415
17,135,0.0369935
17,50,0.00921573
17,83,2.68078
17,51,0.038328
17,134,0.00921573
17,102,0.501033
17,154,0.0463072
12,50,0.00921573
54,68,0.0317303
54,69,0.0601659
54,50,0.00921573
54,114,0.170619
54,17,0.00921573
15,50,0.00921573
150,129,0.00395257
150,58,0.00395257
150,115,0.0396669
150,133,0.0396669
150,68,0.00921573
150,69,0.00395257
150,135,0.00395257
150,84,0.0167731
150,40,0.0396669
150,50,0.00395257
150,83,0.00395257
150,51,0.0789526
150,134,0.00395257
150,102,0.0706192
150,54,0.00395257
4,86,3.58464
11,86,0.047619
37,4,1.98095
37,46,0.18795
37,11,0.0499179
47,56,0.333333
47,55,0.697878
24,130,4.606
15,130,0.166667
105,130,1.7187
128,0,1.70486
152,102,1.0
35,31,0.0763772
70,31,0.017525
70,35,0.782844
89,31,0.0348383
22,31,0.0859085
53,35,0.421003
53,41,1.08848
2,41,0.366384
2,53,0.194012
62,31,0.367647
62,35,0.0458734
62,89,0.366306
62,41,2.87434
62,22,0.0939732
62,2,0.00961287
8,31,0.0776398
8,53,3.1668
8,2,0.00653595
105,70,0.52202
105,62,0.0848345
30,70,9.05677
30,89,14.2985
103,31,0.231983
103,35,4.41209
103,70,0.420425
103,22,6.71769
103,53,0.398016
103,62,0.0287582
103,8,6.17881
27,31,0.302259
23,31,0.0741887
23,53,0.112353
23,2,0.173203
23,62,0.0148693
23,8,0.438904
23,30,1.09567
23,103,0.173203
29,89,0.403433
29,53,0.777722
29,2,0.104447
29,62,5.42072
29,103,1.71599
190,31,0.00653595
190,35,0.00653595
190,70,0.0422502
190,20,0.0287582
190,89,0.00653595
190,41,3.30196
190,22,0.0330511
190,53,0.00653595
190,62,0.0148693
190,8,0.0287582
190,105,0.0287582
190,103,0.00653595
190,27,0.273203
190,23,2.00654
11,23,0.222619
21,23,0.558946
149,16,3.2328
149,10,0.260714
58,126,1.37071
83,16,4.59653
19,154,0.512821
25,154,1.33333
67,58,0.471551
12,39,3.34824
193,1,3.68054
132,3,0.180952
101,132,0.047619
95,3,0.0658009
90,3,0.047619
90,132,1.15152
94,3,0.0602887
94,101,0.0627706
65,3,0.0658009
65,132,0.0847659
65,101,0.114286
58,55,0.346154
113,6,0.177868
112,6,0.62522
149,30,0.184695
4,149,0.731707
1,149,0.19245
35,16,4.07319
30,17,13.107
64,195,0.666667
58,195,0.400433
108,64,0.148919
142,16,0.821763
10,12,1.22141
4,79,4.62008
20,12,0.848475
1,194,0.662092
15,35,0.287979
43,168,1.18835
21,61,6.68589
56,4,1.8205
15,181,0.489755
165,47,3.53574
52,47,1.09848
52,165,0.17402
81,6,0.692647
136,11,0.355077
30,136,3.29902
153,75,0.333333
41,112,0.190404
41,113,1.56111
99,112,0.0409774
99,113,0.0100251
99,41,0.014787
99,55,0.00526316
150,55,0.032265
150,99,0.00526316
165,112,0.0409774
165,113,0.0719298
165,55,0.253383
165,99,0.0409774
165,150,0.00526316
109,112,0.0111111
109,113,0.127685
109,55,0.947349
109,99,0.00526316
109,150,0.00526316
109,165,0.073395
114,99,0.0409774
114,165,0.0572296
114,109,0.647205
89,112,0.129057
89,113,0.615461
89,55,0.0718098
89,99,0.00526316
89,150,0.0421134
89,109,0.0421033
89,114,0.15733
146,112,0.0822317
146,113,0.0548508
146,41,0.0358187
146,55,0.891893
146,99,0.00526316
146,150,0.00526316
146,165,0.025776
146,109,0.014787
146,114,0.0798508
146,89,0.0108031
158,113,0.552882
158,41,2.91386
158,55,0.149311
158,99,0.00526316
158,150,0.00526316
158,165,0.00888635
158,114,0.48066
158,89,0.770249
158,146,0.00526316
178,112,0.00526316
178,113,0.00526316
178,41,0.00526316
178,55,0.00526316
178,99,0.00526316
178,150,0.00526316
178,165,0.00526316
178,109,0.00526316
178,114,0.00526316
178,89,0.00526316
178,146,0.00526316
178,158,0.00526316
18,112,0.0135965
18,113,0.00526316
18,55,0.0892458
18,99,0.00526316
18,150,0.00526316
18,109,0.219477
18,114,0.108293
18,89,0.00526316
18,146,0.00526316
18,178,0.00526316
68,41,3.8043
68,55,0.0180837
68,99,0.023445
68,165,0.00526316
68,146,0.00526316
68,178,0.00526316
68,18,1.1979
0,99,0.981454
0,146,0.16746
0,178,0.0109612
117,112,0.0108031
117,113,0.0108031
117,41,0.00526316
117,55,0.0342481
117,99,0.00526316
117,150,0.00526316
117,165,0.0178793
117,109,0.00526316
117,114,0.0312178
117,89,0.0124838
117,146,0.382232
117,158,0.17361
117,178,0.00526316
117,18,0.00526316
117,68,0.00526316
117,0,0.150024
141,112,0.0528822
141,113,0.0528822
141,41,0.00526316
141,99,0.00526316
141,150,0.00526316
141,165,0.00526316
141,109,0.00526316
141,89,0.0204147
141,146,0.00526316
141,158,0.00526316
141,178,0.00526316
141,18,0.00526316
141,68,0.00526316
141,0,0.369952
141,117,0.0274854
159,112,0.00834008
159,113,0.341673
159,41,0.0362655
159,55,1.61019
159,99,0.00526316
159,150,0.0111111
159,165,0.0178793
159,109,0.00526316
159,114,0.352785
159,89,0.020036
159,146,1.03864
159,158,0.00526316
159,178,0.00526316
159,18,0.00526316
159,68,0.0180837
159,0,0.711371
159,117,0.312948
159,141,0.0100251
53,112,0.291699
53,99,0.0886686
53,150,0.338596
53,109,0.325695
53,146,0.0261972
53,158,0.194456
53,178,0.00526316
53,18,1.15108
53,68,0.240977
53,117,0.0283627
53,141,0.0100251
35,63,6.45054
58,61,0.553896
96,83,0.283333
39,17,4.57233
21,153,0.433333
61,20,7.85174
20,44,0.369346
39,76,2.28428
28,135,0.393773
32,83,0.74826
61,36,1.7295
82,78,3.01999
94,83,0.175
194,10,0.5
70,130,0.589869
109,130,2.19225
109,70,0.65263
74,130,3.51016
74,70,0.602661
89,145,1.0
25,14,5.97967
38,74,4.32058
25,38,0.27619
0,107,4.45068
43,26,0.242841
43,100,0.291881
61,102,0.217532
61,154,0.445862
81,119,5.35152
1,119,3.43333
4,80,5.07515
14,8,2.21368
14,80,0.070028
14,39,1.82174
88,8,0.0644725
88,47,0.180263
88,80,0.0422502
88,39,0.0445491
88,4,3.33659
88,14,0.208917
4,160,1.43333
80,84,0.0277778
14,84,0.632107
159,80,0.929615
159,14,0.0325397
76,84,0.0277778
76,80,0.0343137
76,14,0.0343137
76,159,0.0277778
76,60,1.97241
58,80,0.0830511
19,80,0.361111
19,76,0.0277778
19,58,2.26441
8,109,1.27517
115,148,0.179487
35,28,0.324896
98,8,0.169356
158,28,0.0579365
91,22,1.32123
166,48,1.5538
9,166,9.66274
103,166,0.346154
117,36,1.06029
117,43,0.167514
48,17,0.291039
27,76,0.482662
91,30,40.1318
142,30,1.33083
142,34,3.59928
24,91,2.79769
24,142,0.444505
127,64,3.63363
60,87,2.11202
30,61,1.96283
30,87,3.21016
43,61,1.03342
43,87,0.1356
91,43,1.99816
24,61,0.402655
24,87,1.76947
94,15,0.0909794
94,30,0.305784
39,94,0.101499
110,30,1.31477
110,94,0.0602887
110,39,0.0753968
110,16,0.214286
80,107,0.525
55,52,1.64534
55,107,0.327168
61,41,0.190181
61,70,0.0164437
87,70,0.0128205
87,20,0.49821
13,70,0.295137
64,41,1.16021
64,61,0.396346
64,87,0.0692647
68,2,0.824603
44,47,1.02868
44,4,7.16396
74,24,0.999356
80,118,6.97804
30,118,5.73997
30,80,0.379105
13,12,2.18382
103,12,0.166182
103,69,0.00833333
103,46,0.463581
103,58,0.00833333
103,13,4.54878
103,17,0.204437
0,103,11.6112
11,103,4.17412
36,103,3.05038
124,69,0.0305556
124,46,0.0602616
124,58,0.0265152
124,4,1.63528
124,13,0.894455
124,17,0.058091
124,103,2.15833
124,0,1.44956
124,11,1.59451
124,16,0.0207172
51,46,0.00975581
51,4,2.73716
51,103,1.09722
51,124,0.0166667
154,46,0.517857
154,103,1.02652
154,124,0.0265152
94,66,0.213354
94,4,5.83853
87,34,2.72818
53,34,7.19003
53,87,0.0138889
48,87,0.0459258
48,53,1.20028
20,48,0.349107
32,66,0.452018
32,53,0.673203
32,48,0.601179
30,66,9.48877
61,34,1.4232
61,53,0.00653595
61,48,1.05456
52,6,2.79254
52,16,0.0287582
52,34,3.60654
52,87,0.00653595
52,1,2.26785
52,48,1.09713
52,32,0.339869
52,61,0.00653595
0,52,1.80535
130,16,0.306414
6,130,2.40305
145,16,0.05
145,130,0.0277778
145,6,0.194444
83,130,0.0277778
116,130,0.697521
116,145,0.0277778
116,83,0.0449273
116,68,0.127778
30,98,3.69524
142,39,1.36184
142,80,0.010989
6,80,0.446493
27,80,1.2682
2,80,0.0193223
2,142,0.010989
115,80,1.01099
115,142,0.034434
115,6,0.702393
115,2,0.0447236
47,2,0.611977
61,39,0.179459
61,80,0.010989
61,142,1.37605
61,2,0.010989
61,115,0.0238095
61,47,3.85574
87,39,1.27606
87,80,0.010989
87,142,0.776048
87,27,0.116318
87,2,0.010989
87,115,0.0238095
87,47,0.442725
118,159,1.05637
55,4,13.3188
0,118,4.71543
41,118,0.0615978
41,80,0.0363054
17,159,6.23901
17,118,0.019733
17,55,0.0452777
17,80,0.0201735
17,41,0.0624557
46,159,0.0201735
46,118,0.0277916
46,80,7.7301
169,159,0.0963639
169,118,0.558059
169,55,0.0175824
169,0,5.07461
169,80,0.0249354
169,41,0.027972
169,17,0.0259158
169,46,2.36184
56,159,1.54728
56,41,0.12381
56,17,0.0274439
56,169,0.0128205
152,9,1.094
152,4,2.1839
152,159,0.0201735
152,55,3.88783
152,0,1.0919
152,80,12.4409
152,41,0.0186685
152,17,0.0128205
152,46,1.01528
152,169,0.0249354
152,56,1.316
4,107,17.6843
26,47,1.24321
126,26,0.643122
126,61,2.23543
126,0,3.66574
48,11,2.851
91,122,0.0732026
105,122,0.0666667
103,66,2.07573
10,41,4.47532
13,2,1.29751
98,63,0.144984
98,142,0.398413
98,111,0.637825
134,64,0.333333
160,15,0.0848485
160,36,1.06667
160,24,0.0666667
17,73,0.889177
17,160,3.05152
36,137,0.57619
32,137,2.30202
51,6,0.562519
51,48,0.264982
13,48,3.5841
96,148,0.301774
159,48,2.20964
121,48,3.85569
121,159,0.144054
168,4,0.96541
168,48,7.00182
168,159,0.698315
168,121,0.13338
129,13,4.16897
172,30,0.190476
4,172,0.252575
43,172,0.110989
9,172,7.77771
103,91,1.73087
103,100,0.123121
64,107,0.252194
96,165,0.105433
27,165,0.100998
27,96,3.11339
91,165,0.04239
91,96,0.196202
70,165,1.6672
70,96,0.209722
70,91,1.01676
108,165,0.153053
108,96,0.221429
108,27,0.205433
108,91,1.63309
108,70,0.191941
22,165,3.3847
22,108,0.642136
29,96,0.697391
29,108,0.010989
33,27,0.621413
33,91,0.0471001
33,70,0.609979
33,108,0.010989
8,91,2.10476
8,108,0.010989
146,96,0.0140659
146,27,0.010989
146,91,0.0193223
146,70,0.0322478
146,108,0.010989
146,22,0.0381676
146,29,0.0586081
146,33,0.0447291
146,8,1.48789
20,146,0.010989
13,29,1.66035
13,146,2.02668
48,89,1.68329
89,44,0.210941
165,121,0.181454
165,71,0.25855
107,121,0.739325
107,165,2.53225
66,15,1.51965
126,34,4.62084
47,34,71.1895
35,34,5.90933
158,34,6.05803
83,34,13.5
53,163,0.236912
48,163,0.91728
48,112,0.942727
22,34,42.7951
148,22,0.366853
109,29,2.72248
65,29,0.0901515
65,109,0.0225045
65,27,3.30976
105,65,0.426141
199,29,0.0151515
199,109,0.0151515
199,27,0.0151515
199,65,0.357854
199,105,0.0151515
19,65,0.0363054
19,199,0.0151515
73,29,3.45449
73,65,0.0151515
73,105,0.217172
73,199,0.0151515
4,199,0.394945
9,199,3.14119
41,65,0.432425
41,199,0.0151515
41,19,1.77165
41,73,0.681818
172,29,0.192807
172,27,0.692807
172,65,0.027972
172,105,0.0151515
172,199,0.0151515
172,19,0.0151515
172,73,0.0151515
172,41,0.781818
20,177,0.166667
174,4,1.33968
1,174,0.047619
15,174,0.214286
111,174,0.239683
6,174,0.319841
9,174,5.37857
103,126,0.318966
39,103,1.41921
47,103,0.894541
18,12,0.0357143
48,12,0.479211
48,18,0.159422
15,18,0.376401
135,18,0.130952
135,48,0.0514073
135,109,0.0357143
194,32,0.375584
194,26,0.00653595
194,13,0.0732026
194,5,0.100187
194,61,0.0732026
6,194,0.147806
100,194,0.0287582
16,194,2.14304
67,194,0.00653595
47,194,0.00653595
47,100,2.19529
4,194,4.62082
36,194,0.399465
36,100,0.441761
36,67,0.339869
24,26,0.46783
24,194,2.18749
24,100,0.798101
73,111,0.733333
197,100,0.0666667
74,100,0.190476
74,197,0.0666667
66,197,0.0666667
19,100,0.0666667
19,197,0.0666667
19,66,2.27558
101,87,0.075
3,87,0.0833333
33,87,0.113127
36,130,0.0681319
40,130,0.010989
40,4,1.50525
148,40,3.36654
66,130,0.0326765
66,36,3.66488
66,40,0.105203
60,40,0.346703
6,40,0.075369
132,64,1.71317
10,91,2.2099
97,64,0.152597
97,91,0.392762
97,10,0.549918
26,91,0.368023
26,10,0.537546
87,10,0.162868
95,66,0.284799
43,95,1.60319
107,66,0.010989
107,95,0.010989
107,43,0.391108
16,107,0.306267
46,107,0.469825
94,43,0.218158
94,107,0.010989
94,46,0.884238
1,94,3.1289
60,94,0.0785761
22,66,1.89113
22,95,0.127706
21,66,0.712636
94,22,0.36386
94,21,0.301015
91,95,2.19956
91,94,0.0480648
67,91,0.733814
61,95,1.60466
61,22,0.109524
61,94,1.22046
9,85,28.7928
83,85,0.433333
73,68,28.5461
13,73,4.41289
160,68,1.51818
160,6,0.0181818
160,13,0.118182
127,17,0.184848
127,160,0.369697
136,68,0.0181818
136,73,0.0181818
136,17,0.0181818
136,160,0.0181818
136,127,0.0181818
0,160,0.20303
29,68,1.46583
144,18,0.00952381
144,41,0.384743
97,41,0.194372
97,144,0.0160598
88,18,0.00952381
88,41,1.09636
88,97,0.0674822
30,88,0.0415156
29,144,0.0266915
29,97,0.00952381
29,88,0.00952381
32,144,0.0739963
10,18,2.70397
10,88,0.67619
5,18,0.390476
0,137,1.50398
110,0,2.41859
4,110,2.90982
103,137,1.8381
103,110,2.03571
174,24,0.844444
174,30,0.497619
60,174,0.736508
32,174,1.02778
63,30,25.6386
63,174,21.3833
103,169,1.19696
117,4,0.316259
13,159,0.061249
13,117,0.467821
11,117,0.134488
25,66,0.112626
82,70,0.0682322
82,99,0.0047619
169,70,0.0478291
169,99,0.0047619
169,82,0.0047619
107,99,0.11912
107,82,0.214771
107,169,0.317857
