"ID"	"feed"	"time"	"text1"	"text2"	"TAG_country"	"TAG_ebola"
789983	"es_ESP_elpais_int"	"2014-03-24 17:19:38"	"Malasia anuncia que el avión desaparecido se estrelló en el Índico"	"Malaysia Airlines ha publicado un comunicado en el que da por hecho que todos los pasajeros del avión están muertos"	"MYS"	""
789986	"es_ESP_elpais_int"	"2014-03-24 17:19:38"	"El B777, en un punto entre el Himalaya y Australia"	"Nuevas preguntas ante el anuncio del Gobierno malasio de que el avión fue desviado de su ruta de ""forma deliberada"""	"AUS"	""
789987	"es_ESP_elpais_int"	"2014-03-24 17:19:38"	"Un avión y dos pilotos"	"El capitán y el primer oficial del MH370 son los principales sospechosos del posible sabotaje y secuestro del avión"	""	""
789988	"es_ESP_elpais_int"	"2014-03-24 17:19:38"	"Ni una llamada, ni un mensaje"	"Los 227 pasajeros del vuelo MH370 guardaron un extraño silencio mientras el avión fue desviado y voló en otra dirección"	""	""
789989	"es_ESP_elpais_int"	"2014-03-24 17:19:38"	"Los pasajeros del vuelo MH370"	"Mientras la búsqueda del avión sigue sin resultados, empiezan a emerger detalles sobre las vidas de algunos viajeros"	""	""
789990	"es_ESP_elpais_int"	"2014-03-24 17:19:38"	"Del 11-S al asilo político en Suiza"	"Más de mil aparatos han sido desviados con diversos fines en casi 70 años de historia de la aviación comercial"	"CHE"	""
789992	"es_ESP_elpais_int"	"2014-03-24 17:19:38"	"Ucrania ordena la retirada de todas sus tropas de Crimea"	"Es para proteger la vida de los miltares y sus familias, según las autoridades. La península empieza a sufrir cortes de luz"	"UKR"	""
790575	"es_ESP_elpais_int"	"2014-03-24 18:19:38"	"Cameron asegura que no habrá cumbre del G8 en Rusia"	"Arranca en La Haya la Cumbre de Seguridad Nuclear. 56 líderes mundiales buscarán formas para combatir el terrorismo nuclear"	"GBR"	""
790575	"es_ESP_elpais_int"	"2014-03-24 18:19:38"	"Cameron asegura que no habrá cumbre del G8 en Rusia"	"Arranca en La Haya la Cumbre de Seguridad Nuclear. 56 líderes mundiales buscarán formas para combatir el terrorismo nuclear"	"RUS"	""
790576	"es_ESP_elpais_int"	"2014-03-24 18:19:38"	"Una huelga general paraliza todas las embajadas de Israel"	"Unos 1.200 diplomáticos y 1.100 funcionarios de base han paralizado el trabajo como medida de presión para lograr mejoras laborales, reclamadas desde hace más de un año"	"ISR"	""
